sample_id,srr_ids,r1_list,r2_list
SAMN36307558,SRR25143514,SRR25143514_1.fastq.gz,NA
SAMN36307559,SRR25143515,SRR25143515_1.fastq.gz,NA
SAMN36307560,SRR25143516,SRR25143516_1.fastq.gz,NA
SAMN36307561,SRR25143517,SRR25143517_1.fastq.gz,NA
SAMN36307562,SRR25143518,SRR25143518_1.fastq.gz,NA
SAMN36307563,SRR25143519,SRR25143519_1.fastq.gz,NA
SAMN36307564,SRR25143520,SRR25143520_1.fastq.gz,NA
SAMN36307565,SRR25143521,SRR25143521_1.fastq.gz,NA
SAMN36307566,SRR25143522,SRR25143522_1.fastq.gz,NA
SAMN36307567,SRR25143523,SRR25143523_1.fastq.gz,NA
SAMN36307568,SRR25143524,SRR25143524_1.fastq.gz,NA
SAMN36307569,SRR25143525,SRR25143525_1.fastq.gz,NA
SAMN36307570,SRR25143526,SRR25143526_1.fastq.gz,NA
SAMN36307571,SRR25143527,SRR25143527_1.fastq.gz,NA
SAMN36701182,SRR25443904,SRR25443904_1.fastq.gz,NA
SAMN36701183,SRR25443903,SRR25443903_1.fastq.gz,NA
SAMN36701184,SRR25443902,SRR25443902_1.fastq.gz,NA
SAMN36701185,SRR25443901,SRR25443901_1.fastq.gz,NA
SAMN36701186,SRR25443900,SRR25443900_1.fastq.gz,NA
SAMN36701187,SRR25443899,SRR25443899_1.fastq.gz,NA
SAMN37100986,SRR25716763,SRR25716763_1.fastq.gz,NA
SAMN37100987,SRR25716765,SRR25716765_1.fastq.gz,NA
SAMN37100988,SRR25716767,SRR25716767_1.fastq.gz,NA
SAMN37100989,SRR25716769,SRR25716769_1.fastq.gz,NA
SAMN37100990,SRR25716771,SRR25716771_1.fastq.gz,NA
SAMN37100991,SRR25716773,SRR25716773_1.fastq.gz,NA
SAMN37346317,SRR25998622,SRR25998622_1.fastq.gz,NA
SAMN37346318,SRR25998621,SRR25998621_1.fastq.gz,NA
SAMN37346319,SRR25998616,SRR25998616_1.fastq.gz,NA
SAMN37346320,SRR25998615,SRR25998615_1.fastq.gz,NA
SAMN37346321,SRR25998614,SRR25998614_1.fastq.gz,NA
SAMN37346322,SRR25998613,SRR25998613_1.fastq.gz,NA
SAMN37346323,SRR25998612,SRR25998612_1.fastq.gz,NA
SAMN37346324,SRR25998611,SRR25998611_1.fastq.gz,NA
SAMN37346325,SRR25998610,SRR25998610_1.fastq.gz,NA
SAMN37346326,SRR25998609,SRR25998609_1.fastq.gz,NA
SAMN37346327,SRR25998620,SRR25998620_1.fastq.gz,NA
SAMN37346328,SRR25998619,SRR25998619_1.fastq.gz,NA
SAMN37346329,SRR25998618,SRR25998618_1.fastq.gz,NA
SAMN37346330,SRR25998617,SRR25998617_1.fastq.gz,NA
SAMN37353904,SRR26033692,SRR26033692_1.fastq.gz,NA
SAMN37353905,SRR26033691,SRR26033691_1.fastq.gz,NA
SAMN37353906,SRR26033680,SRR26033680_1.fastq.gz,NA
SAMN37353907,SRR26033669,SRR26033669_1.fastq.gz,NA
SAMN37353908,SRR26033658,SRR26033658_1.fastq.gz,NA
SAMN37353909,SRR26033657,SRR26033657_1.fastq.gz,NA
SAMN37353910,SRR26033656,SRR26033656_1.fastq.gz,NA
SAMN37353911,SRR26033655,SRR26033655_1.fastq.gz,NA
SAMN37353912,SRR26033654,SRR26033654_1.fastq.gz,NA
SAMN37353913,SRR26033653,SRR26033653_1.fastq.gz,NA
SAMN37353914,SRR26033690,SRR26033690_1.fastq.gz,NA
SAMN37353915,SRR26033689,SRR26033689_1.fastq.gz,NA
SAMN37353916,SRR26033688,SRR26033688_1.fastq.gz,NA
SAMN37353917,SRR26033687,SRR26033687_1.fastq.gz,NA
SAMN37353918,SRR26033686,SRR26033686_1.fastq.gz,NA
SAMN37353919,SRR26033685,SRR26033685_1.fastq.gz,NA
SAMN37353920,SRR26033684,SRR26033684_1.fastq.gz,NA
SAMN37353921,SRR26033683,SRR26033683_1.fastq.gz,NA
SAMN37353922,SRR26033682,SRR26033682_1.fastq.gz,NA
SAMN37353923,SRR26033681,SRR26033681_1.fastq.gz,NA
SAMN37353924,SRR26033679,SRR26033679_1.fastq.gz,NA
SAMN37353925,SRR26033678,SRR26033678_1.fastq.gz,NA
SAMN37353926,SRR26033677,SRR26033677_1.fastq.gz,NA
SAMN37353927,SRR26033676,SRR26033676_1.fastq.gz,NA
SAMN37353928,SRR26033675,SRR26033675_1.fastq.gz,NA
SAMN37353929,SRR26033674,SRR26033674_1.fastq.gz,NA
SAMN37353930,SRR26033673,SRR26033673_1.fastq.gz,NA
SAMN37353931,SRR26033672,SRR26033672_1.fastq.gz,NA
SAMN37353932,SRR26033671,SRR26033671_1.fastq.gz,NA
SAMN37353933,SRR26033670,SRR26033670_1.fastq.gz,NA
SAMN37353934,SRR26033668,SRR26033668_1.fastq.gz,NA
SAMN37353935,SRR26033667,SRR26033667_1.fastq.gz,NA
SAMN37353936,SRR26033666,SRR26033666_1.fastq.gz,NA
SAMN37353937,SRR26033665,SRR26033665_1.fastq.gz,NA
SAMN37353938,SRR26033664,SRR26033664_1.fastq.gz,NA
SAMN37353939,SRR26033663,SRR26033663_1.fastq.gz,NA
SAMN37353940,SRR26033662,SRR26033662_1.fastq.gz,NA
SAMN37353941,SRR26033661,SRR26033661_1.fastq.gz,NA
SAMN37353942,SRR26033660,SRR26033660_1.fastq.gz,NA
SAMN37353943,SRR26033659,SRR26033659_1.fastq.gz,NA
SAMN37459303,SRR26113230,SRR26113230_1.fastq.gz,NA
SAMN37459304,SRR26113231,SRR26113231_1.fastq.gz,NA
SAMN37459305,SRR26113232,SRR26113232_1.fastq.gz,NA
SAMN37459306,SRR26113233,SRR26113233_1.fastq.gz,NA
SAMN37459307,SRR26113234,SRR26113234_1.fastq.gz,NA
SAMN37459308,SRR26113235,SRR26113235_1.fastq.gz,NA
SAMN37459309,SRR26113236,SRR26113236_1.fastq.gz,NA
SAMN37459310,SRR26113237,SRR26113237_1.fastq.gz,NA
SAMN37459311,SRR26113238,SRR26113238_1.fastq.gz,NA
SAMN37459312,SRR26113239,SRR26113239_1.fastq.gz,NA
SAMN37459313,SRR26113240,SRR26113240_1.fastq.gz,NA
SAMN37459314,SRR26113241,SRR26113241_1.fastq.gz,NA
SAMN37459315,SRR26113242,SRR26113242_1.fastq.gz,NA
SAMN37459316,SRR26113243,SRR26113243_1.fastq.gz,NA
SAMN37459317,SRR26113244,SRR26113244_1.fastq.gz,NA
SAMN37459318,SRR26113245,SRR26113245_1.fastq.gz,NA
SAMN37459319,SRR26113246,SRR26113246_1.fastq.gz,NA
SAMN37459320,SRR26113247,SRR26113247_1.fastq.gz,NA
SAMN37459321,SRR26113248,SRR26113248_1.fastq.gz,NA
SAMN37459322,SRR26113249,SRR26113249_1.fastq.gz,NA
SAMN37459323,SRR26113250,SRR26113250_1.fastq.gz,NA
SAMN37459324,SRR26113251,SRR26113251_1.fastq.gz,NA
SAMN37459325,SRR26113252,SRR26113252_1.fastq.gz,NA
SAMN37459326,SRR26113253,SRR26113253_1.fastq.gz,NA
SAMN37459327,SRR26113254,SRR26113254_1.fastq.gz,NA
SAMN37459328,SRR26113255,SRR26113255_1.fastq.gz,NA
SAMN37459329,SRR26113256,SRR26113256_1.fastq.gz,NA
SAMN37459330,SRR26113257,SRR26113257_1.fastq.gz,NA
SAMN37459331,SRR26113258,SRR26113258_1.fastq.gz,NA
SAMN37459332,SRR26113259,SRR26113259_1.fastq.gz,NA
SAMN37459333,SRR26113260,SRR26113260_1.fastq.gz,NA
SAMN37459334,SRR26113261,SRR26113261_1.fastq.gz,NA
SAMN37459335,SRR26113262,SRR26113262_1.fastq.gz,NA
SAMN37459336,SRR26113263,SRR26113263_1.fastq.gz,NA
SAMN37459337,SRR26113264,SRR26113264_1.fastq.gz,NA
SAMN37459338,SRR26113265,SRR26113265_1.fastq.gz,NA
SAMN37459339,SRR26113266,SRR26113266_1.fastq.gz,NA
SAMN37459340,SRR26113267,SRR26113267_1.fastq.gz,NA
SAMN37459341,SRR26113268,SRR26113268_1.fastq.gz,NA
SAMN37459342,SRR26113269,SRR26113269_1.fastq.gz,NA
SAMN37459343,SRR26113270,SRR26113270_1.fastq.gz,NA
SAMN37459344,SRR26113271,SRR26113271_1.fastq.gz,NA
SAMN37551801,SRR26186851,SRR26186851_1.fastq.gz,NA
SAMN37551808,SRR26186834,SRR26186834_1.fastq.gz,NA
SAMN37551812,SRR26186848,SRR26186848_1.fastq.gz,NA
SAMN37551820,SRR26186840,SRR26186840_1.fastq.gz,NA
SAMN37746639,SRR26333221,SRR26333221_1.fastq.gz,NA
SAMN37746640,SRR26333222,SRR26333222_1.fastq.gz,NA
SAMN37746641,SRR26333223,SRR26333223_1.fastq.gz,NA
SAMN37746642,SRR26333224,SRR26333224_1.fastq.gz,NA
SAMN37746643,SRR26333225,SRR26333225_1.fastq.gz,NA
SAMN37746647,SRR26333229,SRR26333229_1.fastq.gz,NA
SAMN37746648,SRR26333230,SRR26333230_1.fastq.gz,NA
SAMN37746649,SRR26333231,SRR26333231_1.fastq.gz,NA
SAMN37746651,SRR26333233,SRR26333233_1.fastq.gz,NA
SAMN37746652,SRR26333234,SRR26333234_1.fastq.gz,NA
SAMN37746653,SRR26333235,SRR26333235_1.fastq.gz,NA
SAMN37746654,SRR26333236,SRR26333236_1.fastq.gz,NA
SAMN37746655,SRR26333237,SRR26333237_1.fastq.gz,NA
SAMN37746656,SRR26333238,SRR26333238_1.fastq.gz,NA
SAMN37746657,SRR26333239,SRR26333239_1.fastq.gz,NA
SAMN37746658,SRR26333240,SRR26333240_1.fastq.gz,NA
SAMN37746659,SRR26333241,SRR26333241_1.fastq.gz,NA
SAMN37746660,SRR26333242,SRR26333242_1.fastq.gz,NA
SAMN37746661,SRR26333243,SRR26333243_1.fastq.gz,NA
SAMN37746662,SRR26333244,SRR26333244_1.fastq.gz,NA
SAMN37746663,SRR26333245,SRR26333245_1.fastq.gz,NA
SAMN37746664,SRR26333246,SRR26333246_1.fastq.gz,NA
SAMN37746667,SRR26333249,SRR26333249_1.fastq.gz,NA
SAMN37746674,SRR26333256,SRR26333256_1.fastq.gz,NA
SAMN37746678,SRR26333260,SRR26333260_1.fastq.gz,NA
SAMN37746679,SRR26333261,SRR26333261_1.fastq.gz,NA
SAMN37746681,SRR26333263,SRR26333263_1.fastq.gz,NA
SAMN37746682,SRR26333264,SRR26333264_1.fastq.gz,NA
SAMN37746684,SRR26333266,SRR26333266_1.fastq.gz,NA
SAMN37746688,SRR26333270,SRR26333270_1.fastq.gz,NA
SAMN37746689,SRR26333271,SRR26333271_1.fastq.gz,NA
SAMN37746690,SRR26333272,SRR26333272_1.fastq.gz,NA
SAMN37746691,SRR26333273,SRR26333273_1.fastq.gz,NA
SAMN37746692,SRR26333274,SRR26333274_1.fastq.gz,NA
SAMN37746693,SRR26333275,SRR26333275_1.fastq.gz,NA
SAMN37746694,SRR26333276,SRR26333276_1.fastq.gz,NA
SAMN37746695,SRR26333277,SRR26333277_1.fastq.gz,NA
SAMN37746696,SRR26333278,SRR26333278_1.fastq.gz,NA
SAMN37746697,SRR26333279,SRR26333279_1.fastq.gz,NA
SAMN37746698,SRR26333280,SRR26333280_1.fastq.gz,NA
SAMN37746699,SRR26333281,SRR26333281_1.fastq.gz,NA
SAMN37746700,SRR26333282,SRR26333282_1.fastq.gz,NA
SAMN37746701,SRR26333283,SRR26333283_1.fastq.gz,NA
SAMN37746702,SRR26333284,SRR26333284_1.fastq.gz,NA
SAMN37746704,SRR26333286,SRR26333286_1.fastq.gz,NA
SAMN37746709,SRR26333291,SRR26333291_1.fastq.gz,NA
SAMN37746711,SRR26333293,SRR26333293_1.fastq.gz,NA
SAMN37746712,SRR26333294,SRR26333294_1.fastq.gz,NA
SAMN37746715,SRR26333297,SRR26333297_1.fastq.gz,NA
SAMN37746716,SRR26333298,SRR26333298_1.fastq.gz,NA
SAMN37746717,SRR26333299,SRR26333299_1.fastq.gz,NA
SAMN37746723,SRR26333305,SRR26333305_1.fastq.gz,NA
SAMN37746724,SRR26333306,SRR26333306_1.fastq.gz,NA
SAMN38701871,SRR27933665,SRR27933665_1.fastq.gz,NA
SAMN38703050,SRR27933520,SRR27933520_1.fastq.gz,NA
SAMN38884362,SRR27243564,SRR27243564_1.fastq.gz,NA
SAMN38884363,SRR27243565,SRR27243565_1.fastq.gz,NA
SAMN38884364,"SRR27243566,SRR27243567","SRR27243566_1.fastq.gz,SRR27243567_1.fastq.gz",NA
SAMN38884365,SRR27243568,SRR27243568_1.fastq.gz,NA
SAMN38884366,"SRR27243569,SRR27243570","SRR27243569_1.fastq.gz,SRR27243570_1.fastq.gz",NA
SAMN38884367,SRR27243571,SRR27243571_1.fastq.gz,NA
SAMN38884368,SRR27243572,SRR27243572_1.fastq.gz,NA
SAMN38884369,SRR27243573,SRR27243573_1.fastq.gz,NA
SAMN38884370,"SRR27243574,SRR27243575","SRR27243574_1.fastq.gz,SRR27243575_1.fastq.gz",NA
SAMN38884371,SRR27243576,SRR27243576_1.fastq.gz,NA
SAMN38884372,SRR27243577,SRR27243577_1.fastq.gz,NA
SAMN38884373,SRR27243578,SRR27243578_1.fastq.gz,NA
SAMN38884374,"SRR27243579,SRR27243580","SRR27243579_1.fastq.gz,SRR27243580_1.fastq.gz",NA
SAMN38884375,SRR27243581,SRR27243581_1.fastq.gz,NA
SAMN38884376,SRR27243582,SRR27243582_1.fastq.gz,NA
SAMN38884377,SRR27243583,SRR27243583_1.fastq.gz,NA
SAMN38884378,SRR27243584,SRR27243584_1.fastq.gz,NA
SAMN38884379,SRR27243585,SRR27243585_1.fastq.gz,NA
SAMN38884380,"SRR27243586,SRR27243587","SRR27243586_1.fastq.gz,SRR27243587_1.fastq.gz",NA
SAMN38884381,SRR27243588,SRR27243588_1.fastq.gz,NA
SAMN38884382,SRR27243589,SRR27243589_1.fastq.gz,NA
SAMN38884383,SRR27243590,SRR27243590_1.fastq.gz,NA
SAMN38884384,SRR27243591,SRR27243591_1.fastq.gz,NA
SAMN38884385,"SRR27243592,SRR27243593","SRR27243592_1.fastq.gz,SRR27243593_1.fastq.gz",NA
SAMN39332563,SRR27481291,SRR27481291_1.fastq.gz,NA
SAMN39332564,SRR27481292,SRR27481292_1.fastq.gz,NA
SAMN39332565,SRR27481293,SRR27481293_1.fastq.gz,NA
SAMN39332566,SRR27481294,SRR27481294_1.fastq.gz,NA
SAMN39332567,SRR27481275,SRR27481275_1.fastq.gz,NA
SAMN39332568,SRR27481276,SRR27481276_1.fastq.gz,NA
SAMN39332569,SRR27481277,SRR27481277_1.fastq.gz,NA
SAMN39332570,SRR27481278,SRR27481278_1.fastq.gz,NA
SAMN39332571,SRR27481279,SRR27481279_1.fastq.gz,NA
SAMN39332572,SRR27481280,SRR27481280_1.fastq.gz,NA
SAMN39332573,SRR27481281,SRR27481281_1.fastq.gz,NA
SAMN39332574,SRR27481282,SRR27481282_1.fastq.gz,NA
SAMN39332575,SRR27481283,SRR27481283_1.fastq.gz,NA
SAMN39332576,SRR27481284,SRR27481284_1.fastq.gz,NA
SAMN39332577,SRR27481285,SRR27481285_1.fastq.gz,NA
SAMN39332578,SRR27481286,SRR27481286_1.fastq.gz,NA
SAMN39332579,SRR27481287,SRR27481287_1.fastq.gz,NA
SAMN39332580,SRR27481288,SRR27481288_1.fastq.gz,NA
SAMN39332581,SRR27481289,SRR27481289_1.fastq.gz,NA
SAMN39332582,SRR27481290,SRR27481290_1.fastq.gz,NA
SAMN39332583,SRR27481295,SRR27481295_1.fastq.gz,NA
SAMN39332584,SRR27481296,SRR27481296_1.fastq.gz,NA
SAMN39332585,SRR27481297,SRR27481297_1.fastq.gz,NA
SAMN39332586,SRR27481298,SRR27481298_1.fastq.gz,NA
SAMN39332587,SRR27481299,SRR27481299_1.fastq.gz,NA
SAMN39332588,SRR27481300,SRR27481300_1.fastq.gz,NA
SAMN39332589,SRR27481301,SRR27481301_1.fastq.gz,NA
SAMN39332590,SRR27481302,SRR27481302_1.fastq.gz,NA
SAMN39436969,SRR28428341,SRR28428341_1.fastq.gz,NA
SAMN39436970,SRR28428340,SRR28428340_1.fastq.gz,NA
SAMN39436971,SRR28428339,SRR28428339_1.fastq.gz,NA
SAMN39436972,SRR28428338,SRR28428338_1.fastq.gz,NA
SAMN39436973,SRR28428337,SRR28428337_1.fastq.gz,NA
SAMN39436974,SRR28428336,SRR28428336_1.fastq.gz,NA
SAMN39436975,SRR28428335,SRR28428335_1.fastq.gz,NA
SAMN39436976,SRR28428334,SRR28428334_1.fastq.gz,NA
SAMN39969496,SRR27993247,SRR27993247_1.fastq.gz,NA
SAMN39969497,SRR27993248,SRR27993248_1.fastq.gz,NA
SAMN39969498,SRR27993249,SRR27993249_1.fastq.gz,NA
SAMN39969499,SRR27993250,SRR27993250_1.fastq.gz,NA
SAMN39969500,SRR27993251,SRR27993251_1.fastq.gz,NA
SAMN41434525,SRR29065144,SRR29065144_1.fastq.gz,NA
SAMN41434526,SRR29065143,SRR29065143_1.fastq.gz,NA
SAMN41434527,SRR29065140,SRR29065140_1.fastq.gz,NA
SAMN41434528,SRR29065139,SRR29065139_1.fastq.gz,NA
SAMN41434529,SRR29065138,SRR29065138_1.fastq.gz,NA
SAMN41434530,SRR29065137,SRR29065137_1.fastq.gz,NA
SAMN41434531,SRR29065136,SRR29065136_1.fastq.gz,NA
SAMN41434532,SRR29065135,SRR29065135_1.fastq.gz,NA
SAMN41434533,SRR29065134,SRR29065134_1.fastq.gz,NA
SAMN41434534,SRR29065133,SRR29065133_1.fastq.gz,NA
SAMN41434535,SRR29065142,SRR29065142_1.fastq.gz,NA
SAMN41434536,SRR29065141,SRR29065141_1.fastq.gz,NA
SAMN42203629,SRR30228498,SRR30228498_1.fastq.gz,NA
SAMN42203632,SRR30228503,SRR30228503_1.fastq.gz,NA
SAMN42203635,SRR30228496,SRR30228496_1.fastq.gz,NA
SAMN42203638,SRR30228494,SRR30228494_1.fastq.gz,NA
SAMN42203639,SRR30228500,SRR30228500_1.fastq.gz,NA
SAMN42203640,SRR30228538,SRR30228538_1.fastq.gz,NA
SAMN42203641,SRR30228501,SRR30228501_1.fastq.gz,NA
SAMN42391046,SRR30045795,SRR30045795_1.fastq.gz,NA
SAMN42391047,SRR30045794,SRR30045794_1.fastq.gz,NA
SAMN42391048,SRR30045793,SRR30045793_1.fastq.gz,NA
SAMN42391049,SRR30045792,SRR30045792_1.fastq.gz,NA
SAMN42391050,SRR30045791,SRR30045791_1.fastq.gz,NA
SAMN42391051,SRR30045790,SRR30045790_1.fastq.gz,NA
SAMN42391052,SRR30045789,SRR30045789_1.fastq.gz,NA
SAMN42391053,SRR30045788,SRR30045788_1.fastq.gz,NA
SAMN42391054,SRR30045787,SRR30045787_1.fastq.gz,NA
SAMN42391055,SRR30045786,SRR30045786_1.fastq.gz,NA
SAMN43073317,SRR30168944,SRR30168944_1.fastq.gz,NA
SAMN43073318,SRR30168945,SRR30168945_1.fastq.gz,NA
SAMN43196228,SRR30291176,SRR30291176_1.fastq.gz,NA
SAMN43196238,SRR30291125,SRR30291125_1.fastq.gz,NA
SAMN43196241,SRR30291126,SRR30291126_1.fastq.gz,NA
SAMN43196250,SRR30291132,SRR30291132_1.fastq.gz,NA
SAMN43196271,SRR30291171,SRR30291171_1.fastq.gz,NA
SAMN43196274,SRR30291178,SRR30291178_1.fastq.gz,NA
SAMN43196286,SRR30291161,SRR30291161_1.fastq.gz,NA
SAMN43196289,SRR30291193,SRR30291193_1.fastq.gz,NA
SAMN43196293,SRR30291166,SRR30291166_1.fastq.gz,NA
SAMN43196297,SRR30291182,SRR30291182_1.fastq.gz,NA
SAMN43196310,SRR30291180,SRR30291180_1.fastq.gz,NA
SAMN43196311,SRR30291191,SRR30291191_1.fastq.gz,NA
SAMN43196312,SRR30291129,SRR30291129_1.fastq.gz,NA
SAMN43231945,SRR30544515,SRR30544515_1.fastq.gz,NA
SAMN43231951,SRR30544490,SRR30544490_1.fastq.gz,NA
SAMN43231955,SRR30544526,SRR30544526_1.fastq.gz,NA
SAMN43231964,SRR30544499,SRR30544499_1.fastq.gz,NA
SAMN43231968,SRR30544518,SRR30544518_1.fastq.gz,NA
SAMN43231971,SRR30544538,SRR30544538_1.fastq.gz,NA
SAMN43231976,SRR30544585,SRR30544585_1.fastq.gz,NA
SAMN43231978,SRR30544484,SRR30544484_1.fastq.gz,NA
SAMN43231984,SRR30544583,SRR30544583_1.fastq.gz,NA
SAMN43231986,SRR30544535,SRR30544535_1.fastq.gz,NA
SAMN43231989,SRR30544487,SRR30544487_1.fastq.gz,NA
SAMN43231995,SRR30544546,SRR30544546_1.fastq.gz,NA
SAMN43232001,SRR30544543,SRR30544543_1.fastq.gz,NA
SAMN43232009,SRR30544504,SRR30544504_1.fastq.gz,NA
SAMN43232012,SRR30544496,SRR30544496_1.fastq.gz,NA
SAMN43232016,SRR30544528,SRR30544528_1.fastq.gz,NA
SAMN43232020,SRR30544523,SRR30544523_1.fastq.gz,NA
SAMN43232026,SRR30544481,SRR30544481_1.fastq.gz,NA
SAMN43232028,SRR30544513,SRR30544513_1.fastq.gz,NA
SAMN43232032,SRR30544507,SRR30544507_1.fastq.gz,NA
SAMN43232035,SRR30544509,SRR30544509_1.fastq.gz,NA
SAMN43232036,SRR30544502,SRR30544502_1.fastq.gz,NA
SAMN43232047,SRR30544493,SRR30544493_1.fastq.gz,NA
SAMN43232053,SRR30544533,SRR30544533_1.fastq.gz,NA
SAMN43232055,SRR30544520,SRR30544520_1.fastq.gz,NA
SAMN43304814,SRR30590386,SRR30590386_1.fastq.gz,NA
SAMN43304815,SRR30590385,SRR30590385_1.fastq.gz,NA
SAMN43304816,SRR30590384,SRR30590384_1.fastq.gz,NA
SAMN43304817,SRR30590387,SRR30590387_1.fastq.gz,NA
SAMN43304818,SRR30590382,SRR30590382_1.fastq.gz,NA
SAMN43304819,SRR30590381,SRR30590381_1.fastq.gz,NA
SAMN43304821,SRR30590379,SRR30590379_1.fastq.gz,NA
SAMN43304822,SRR30590378,SRR30590378_1.fastq.gz,NA
SAMN43304824,SRR30590377,SRR30590377_1.fastq.gz,NA
SAMN43304825,SRR30590376,SRR30590376_1.fastq.gz,NA
SAMN43304826,SRR30590375,SRR30590375_1.fastq.gz,NA
SAMN43304827,SRR30590374,SRR30590374_1.fastq.gz,NA
SAMN43304828,SRR30590373,SRR30590373_1.fastq.gz,NA
SAMN43304829,SRR30590371,SRR30590371_1.fastq.gz,NA
SAMN43304830,SRR30590370,SRR30590370_1.fastq.gz,NA
SAMN43304831,SRR30590369,SRR30590369_1.fastq.gz,NA
SAMN43304832,SRR30590368,SRR30590368_1.fastq.gz,NA
SAMN43304833,SRR30590367,SRR30590367_1.fastq.gz,NA
SAMN43304834,SRR30590366,SRR30590366_1.fastq.gz,NA
SAMN43304835,SRR30590365,SRR30590365_1.fastq.gz,NA
SAMN43304836,SRR30590364,SRR30590364_1.fastq.gz,NA
SAMN43304838,SRR30590363,SRR30590363_1.fastq.gz,NA
SAMN43304839,SRR30590362,SRR30590362_1.fastq.gz,NA
SAMN43304840,SRR30590360,SRR30590360_1.fastq.gz,NA
SAMN43394759,SRR30787087,SRR30787087_1.fastq.gz,NA
SAMN43394760,SRR30787088,SRR30787088_1.fastq.gz,NA
SAMN43394761,SRR30787089,SRR30787089_1.fastq.gz,NA
SAMN43394762,SRR30787090,SRR30787090_1.fastq.gz,NA
SAMN43394763,SRR30787091,SRR30787091_1.fastq.gz,NA
SAMN43394764,SRR30787092,SRR30787092_1.fastq.gz,NA
SAMN43394765,SRR30787093,SRR30787093_1.fastq.gz,NA
SAMN43394766,SRR30787094,SRR30787094_1.fastq.gz,NA
SAMN43394767,SRR30787095,SRR30787095_1.fastq.gz,NA
SAMN43394768,SRR30787015,SRR30787015_1.fastq.gz,NA
SAMN43394769,SRR30787016,SRR30787016_1.fastq.gz,NA
SAMN43394770,SRR30787017,SRR30787017_1.fastq.gz,NA
SAMN43394771,SRR30787018,SRR30787018_1.fastq.gz,NA
SAMN43394772,SRR30787019,SRR30787019_1.fastq.gz,NA
SAMN43394773,SRR30787020,SRR30787020_1.fastq.gz,NA
SAMN43394774,SRR30787021,SRR30787021_1.fastq.gz,NA
SAMN43394775,SRR30787022,SRR30787022_1.fastq.gz,NA
SAMN43394776,SRR30787023,SRR30787023_1.fastq.gz,NA
SAMN43394777,SRR30787024,SRR30787024_1.fastq.gz,NA
SAMN43394778,SRR30787025,SRR30787025_1.fastq.gz,NA
SAMN43394779,SRR30787026,SRR30787026_1.fastq.gz,NA
SAMN43394780,SRR30787027,SRR30787027_1.fastq.gz,NA
SAMN43394781,SRR30787028,SRR30787028_1.fastq.gz,NA
SAMN43394782,SRR30787029,SRR30787029_1.fastq.gz,NA
SAMN43394783,SRR30787030,SRR30787030_1.fastq.gz,NA
SAMN43394784,SRR30787031,SRR30787031_1.fastq.gz,NA
SAMN43394785,SRR30787032,SRR30787032_1.fastq.gz,NA
SAMN43394786,SRR30787033,SRR30787033_1.fastq.gz,NA
SAMN43394787,SRR30787034,SRR30787034_1.fastq.gz,NA
SAMN43394788,SRR30787035,SRR30787035_1.fastq.gz,NA
SAMN43394789,SRR30787036,SRR30787036_1.fastq.gz,NA
SAMN43394790,SRR30787037,SRR30787037_1.fastq.gz,NA
SAMN43394791,SRR30787038,SRR30787038_1.fastq.gz,NA
SAMN43394792,SRR30787039,SRR30787039_1.fastq.gz,NA
SAMN43394793,SRR30787040,SRR30787040_1.fastq.gz,NA
SAMN43394794,SRR30787041,SRR30787041_1.fastq.gz,NA
SAMN43394795,SRR30787042,SRR30787042_1.fastq.gz,NA
SAMN43394796,SRR30787043,SRR30787043_1.fastq.gz,NA
SAMN43394797,SRR30787044,SRR30787044_1.fastq.gz,NA
SAMN43394798,SRR30787045,SRR30787045_1.fastq.gz,NA
SAMN43394799,SRR30787046,SRR30787046_1.fastq.gz,NA
SAMN43394800,SRR30787047,SRR30787047_1.fastq.gz,NA
SAMN43394801,SRR30787048,SRR30787048_1.fastq.gz,NA
SAMN43394802,SRR30787049,SRR30787049_1.fastq.gz,NA
SAMN43394803,SRR30787050,SRR30787050_1.fastq.gz,NA
SAMN43394804,SRR30787051,SRR30787051_1.fastq.gz,NA
SAMN43394805,SRR30787052,SRR30787052_1.fastq.gz,NA
SAMN43394806,SRR30787053,SRR30787053_1.fastq.gz,NA
SAMN43394807,SRR30787054,SRR30787054_1.fastq.gz,NA
SAMN43394808,SRR30787055,SRR30787055_1.fastq.gz,NA
SAMN43394809,SRR30787056,SRR30787056_1.fastq.gz,NA
SAMN43394810,SRR30787057,SRR30787057_1.fastq.gz,NA
SAMN43394811,SRR30787058,SRR30787058_1.fastq.gz,NA
SAMN43394812,SRR30787059,SRR30787059_1.fastq.gz,NA
SAMN43394813,SRR30787060,SRR30787060_1.fastq.gz,NA
SAMN43394814,SRR30787061,SRR30787061_1.fastq.gz,NA
SAMN43394815,SRR30787062,SRR30787062_1.fastq.gz,NA
SAMN43394816,SRR30787063,SRR30787063_1.fastq.gz,NA
SAMN43394817,SRR30787064,SRR30787064_1.fastq.gz,NA
SAMN43394818,SRR30787065,SRR30787065_1.fastq.gz,NA
SAMN43394819,SRR30787066,SRR30787066_1.fastq.gz,NA
SAMN43394820,SRR30787067,SRR30787067_1.fastq.gz,NA
SAMN43394821,SRR30787068,SRR30787068_1.fastq.gz,NA
SAMN43394822,SRR30787069,SRR30787069_1.fastq.gz,NA
SAMN43394823,SRR30787070,SRR30787070_1.fastq.gz,NA
SAMN43394824,SRR30787071,SRR30787071_1.fastq.gz,NA
SAMN43394825,SRR30787072,SRR30787072_1.fastq.gz,NA
